PEIMS DATA FOR SCHOOL YEAR 2016-2017
STUDENT COUNTS LESS THAN 5 BUT NOT 0 AND RELATED INFORMATION ARE MASKED WITH "-9999999" IN COMPLIANCE WITH FERPA.
"Year","Region","County Name","District Name","District Number","Campus Name","Campus Number","Grade Group","Grade Level Name","Enrollment by Grade Level"
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"ELEMENTARY","Grade  4",88
"2016-2017",13,"TRAVIS COUNTY","MANOR ISD",227907,"BLUEBONNET TRAIL EL",227907102,"ELEMENTARY","Grade  5",63
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Pre-kindergarten",96
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Kindergarten",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  1",88
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  2",77
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  3",75
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  4",89
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOONE EL",227901170,"ELEMENTARY","Grade  5",62
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade  9",730
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 10",800
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 11",694
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BOWIE H S",227901013,"HIGH SCHOOL","Grade 12",670
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Pre-kindergarten",37
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Kindergarten",115
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  1",115
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  2",106
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  3",102
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  4",77
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRENTWOOD EL",227901107,"ELEMENTARY","Grade  5",89
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Kindergarten",86
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  1",109
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  2",106
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  3",132
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  4",134
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"BRIDGE POINT EL",227909106,"ELEMENTARY","Grade  5",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Pre-kindergarten",27
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Kindergarten",38
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  1",40
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  2",47
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  3",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  4",44
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROOKE EL",227901108,"ELEMENTARY","Grade  5",29
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Pre-kindergarten",22
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Kindergarten",49
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  1",72
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  2",55
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  3",68
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  4",77
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"BROOKHOLLOW EL",227904108,"ELEMENTARY","Grade  5",72
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Early Education",11
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Pre-kindergarten",48
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Kindergarten",54
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  1",47
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  2",51
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  3",41
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  4",59
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BROWN EL",227901109,"ELEMENTARY","Grade  5",43
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Kindergarten",71
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  1",87
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  2",72
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  3",56
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  4",69
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  5",57
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BRYKER WOODS EL",227901110,"ELEMENTARY","Grade  6",30
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  6",359
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  7",342
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"BURNET M S",227901046,"MIDDLE SCHOOL","Grade  8",339
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Early Education",13
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Pre-kindergarten",30
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Kindergarten",120
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  1",105
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  2",96
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  3",93
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  4",105
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CALDWELL EL",227904114,"ELEMENTARY","Grade  5",124
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Pre-kindergarten",25
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Kindergarten",34
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  1",33
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  2",30
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  3",31
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  4",19
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CAMPBELL EL",227901111,"ELEMENTARY","Grade  5",18
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Early Education",6
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Pre-kindergarten",90
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Kindergarten",92
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  1",77
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  2",94
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  3",101
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  4",95
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASEY EL",227901173,"ELEMENTARY","Grade  5",78
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Pre-kindergarten",40
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Kindergarten",136
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  1",131
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  2",131
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  3",119
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  4",123
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CASIS EL",227901112,"ELEMENTARY","Grade  5",130
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CATES ACADEMY",227806047,"ELEMENTARY / SECONDARY","Grade 10",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CATES ACADEMY",227806047,"ELEMENTARY / SECONDARY","Grade 11",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CATES ACADEMY",227806047,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Kindergarten",68
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  1",78
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  2",84
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  3",81
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  4",89
"2016-2017",13,"TRAVIS COUNTY","EANES ISD",227909,"CEDAR CREEK EL",227909102,"ELEMENTARY","Grade  5",92
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  7",-9999999
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  8",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade  9",8
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 10",5
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 11",11
"2016-2017",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"CEDAR CREST",227806045,"ELEMENTARY / SECONDARY","Grade 12",-9999999
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade  8",46
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade  9",24
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade 10",8
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS ACADEMY NEXT GENERATION H S",227817001,"HIGH SCHOOL","Grade 11",6
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Pre-kindergarten",40
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Kindergarten",38
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  1",50
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  2",45
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  3",36
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  4",43
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  5",43
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  6",44
"2016-2017",13,"TRAVIS COUNTY","CEDARS INTERNATIONAL ACADEMY",227817,"CEDARS INTERNATIONAL ACADEMY",227817101,"ELEMENTARY","Grade  7",32
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  6",310
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  7",312
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"CELE MIDDLE",227904048,"MIDDLE SCHOOL","Grade  8",273
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Kindergarten",28
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  1",27
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  2",29
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  3",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  4",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  5",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  6",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  7",29
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  8",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade  9",29
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 10",35
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 11",30
"2016-2017",13,"TRAVIS COUNTY","CHAPARRAL STAR ACADEMY",227814,"CHAPARRAL STAR ACADEMY",227814001,"ELEMENTARY / SECONDARY","Grade 12",21
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Early Education",8
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Kindergarten",136
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  1",139
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  2",139
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  3",138
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  4",153
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CLAYTON EL",227901184,"ELEMENTARY","Grade  5",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Kindergarten",76
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  1",92
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  2",85
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  3",84
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  4",96
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COOK EL",227901161,"ELEMENTARY","Grade  5",85
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Early Education",7
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Pre-kindergarten",58
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Kindergarten",67
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  1",55
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  2",66
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  3",63
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  4",56
"2016-2017",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"COPPERFIELD EL",227904111,"ELEMENTARY","Grade  5",71
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  6",200
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  7",208
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COVINGTON MIDDLE",227901057,"MIDDLE SCHOOL","Grade  8",207
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Early Education",15
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Pre-kindergarten",55
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Kindergarten",123
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  1",130
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  2",142
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  3",126
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  4",130
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"COWAN EL",227901183,"ELEMENTARY","Grade  5",118
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Pre-kindergarten",59
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Kindergarten",93
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  1",77
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  2",104
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  3",127
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  4",117
"2016-2017",13,"TRAVIS COUNTY","DEL VALLE ISD",227910,"CREEDMOOR EL",227910111,"ELEMENTARY","Grade  5",122
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade  9",489
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 10",351
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 11",344
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CROCKETT H S",227901008,"HIGH SCHOOL","Grade 12",331
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Early Education",-9999999
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Pre-kindergarten",67
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Kindergarten",60
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  1",50
"2016-2017",13,"TRAVIS COUNTY","AUSTIN ISD",227901,"CUNNINGHAM EL",227901113,"ELEMENTARY","Grade  2",53
